id      |symbol  |title                                                                                               |publicationDate    |providerUrl                   |
17277416|oil#    |Robot Dogs Could Be The Next Big Thing For Miners  OilPrice.com                                     |2020-09-03 21:30:00|oilprice.com                    |
17277308|oil#    |Southeast New Mexico economy struggles during COVID-19, declines in oil and gas                     |2020-09-03 21:24:24|www.currentargus.com            |
17277349|oil#    |Oil prices fall, with Brent at lowest finish since July on prospects for weak demand                |2020-09-03 21:23:00|www.marketwatch.com             |
17277110|euraud  |AUD/USD bulls capitulate as USD bounces back and commodities tire                                   |2020-09-03 21:18:00|www.fxstreet.com                |
17276969|xrpusd  |Ripple of Kindness Orillia getting ready to make next donation                                      |2020-09-03 21:00:00|www.orilliamatters.com          |
17276983|iotausd |APSO Daily Bookings: August 19 -24                                                                  |2020-09-03 20:58:08|www.raynetoday.com              |
17277295|oil#    |US Gulf of Mexico operators slowly continue to restore oil, gas output from storm shut-ins - S&P Glo|2020-09-03 20:57:00|www.spglobal.com                |
17277041|eurusd  |EURUSD test the technical area with swing levels, 200 hour MA and 61.8% retracement                 |2020-09-03 20:56:34|www.forexlive.com               |
17276986|xauusd  |Gold Price News and Forecast: XAU/USD negative momentum intact after being unable to recover $1,950 |2020-09-03 20:46:00|www.fxstreet.com                |
17277192|oil#    |Oil-production tax supporters launch 'Yes on US' campaign months before November election * Long Bea|2020-09-03 20:43:00|lbpost.com                      |
17276993|us100#  |Ravens quarterback Lamar Jackson downplays groin injury, says he's hungry for game action  NOTES    |2020-09-03 20:36:58|www.baltimoresun.com            |
17277106|xrpusd  |Giant balloons measure tiny ripples in the atmosphere - Futurity                                    |2020-09-03 20:32:59|www.futurity.org                |
17277306|oil#    |US oil, gas rig count rises by three to 285 heading into last trimester of 2020                     |2020-09-03 20:32:00|www.spglobal.com                |
17276982|german30|Mid-Afternoon Market Update: Nasdaq Tumbles 575 Points; PagerDuty Shares Tumble On Weak Outlook     |2020-09-03 20:31:00|www.benzinga.com                |
17277707|oil#    |Top 5 Uses of CBD Oil - Is it Really Beneficial for Your Health?                                    |2020-09-03 20:24:20|www.healthtechzone.com          |
17276973|xauusd  |Crumbling stocks no help to gold (Commodity:XAUUSD:CUR)                                             |2020-09-03 20:24:00|seekingalpha.com                |
17277684|us500#  |Best shares to invest in fall 2020: could these five stocks boost your portfolio's performance?     |2020-09-03 20:22:41|capital.com                     |
17277121|ethusd  |ETH miner revenue reaching a new all-time-high may be bad news for low volume yield farmers         |2020-09-03 20:21:27|cointelegraph.com               |
17277069|oil#    |Bulgaria: Borissov 'pouring oil in the fire' over constitution plans - Euronews                     |2020-09-03 20:19:00|www.euronews.com                |
17277043|usdcad  |USD/CAD Remains Bearish After Failing to Break the 50 SMA - Forex News by FX Leaders                |2020-09-03 20:15:56|www.fxleaders.com               |
17276855|ethusd  |Critical Level for Ethereum at $ 406, According to Analyst - Somag News                             |2020-09-03 20:01:00|www.somagnews.com               |
17277051|oil#    |U.S. Gulf of Mexico offshore oil production down 16% according to U.S. regulator  Grand Forks Heral |2020-09-03 20:00:00|www.grandforksherald.com        |
17276926|btcusd  |Wasabi Wallet Patches Flaw That Could Have Thwarted Bitcoin Privacy Feature - CoinDesk              |2020-09-03 19:52:12|www.coindesk.com                |
17277167|usdjpy  |USD/JPY drops toward 106.00 amid stock market selloff                                               |2020-09-03 19:48:00|www.fxstreet.com                |
17276892|btcusd  |Bitcoin Prices in the Red As Sellers Send BTCUSD Below 11,000                                       |2020-09-03 19:39:00|www.investingcube.com           |
17277338|btcusd  |Bitcoin Falls Off A Cliff To Reach Lowest Since July                                                |2020-09-03 19:33:00|www.forbes.com                  |
17276903|us100#  |Former Gunners discuss Liverpool almost going unbeaten, Arsenal fans will not like what Ashley Cole |2020-09-03 19:30:41|www.justarsenal.com             |
17277283|us100#  |Free-To-Play Online Games Still Aren't Really Free On Xbox One                                      |2020-09-03 19:30:00|www.kotaku.com.au               |
17276847|us500#  |Senate Minority Leader Chuck Schumer tears into 'completely inadequate' GOP stimulus proposal       |2020-09-03 19:25:18|www.businessinsider.com.au      |
17276870|ltcusd  |Cryptocurrency Market has Huge Demand Global wide Profiling Key Players-BitFlyer, Litecoin, Robinho |2020-09-03 19:25:00|scientect.com                   |
17276971|btcusd  |3 Reasons Bitcoin Just Tanked Below $11K for First Time in a Month - CoinDesk                       |2020-09-03 19:24:50|www.coindesk.com                |
17277578|eurusd  |EUR/USD Price Analysis: The pair pauses at 1.18 after some recent USD strength                      |2020-09-03 19:24:00|www.fxstreet.com                |
17276919|btcusd  |3 Reasons Bitcoin Just Tanked Below $11K for First Time in a Month                                  |2020-09-03 19:22:00|finance.yahoo.com               |
17277025|oil#    |Approvals for New Oil and Gas Wells up in California - GV Wire                                      |2020-09-03 19:14:32|gvwire.com                      |
17276837|xrpusd  |Latest Ripple price and analysis (XRP to USD) - Coin Rivet                                          |2020-09-03 19:12:03|coinrivet.com                   |
17277055|oil#    |Eni seeks US clearance to transfer Venezuelan oil                                                   |2020-09-03 19:10:18|www.argusmedia.com              |
17276884|iotausd |Rochester man to deliver TED Talk                                                                   |2020-09-03 19:09:56|www.medcitybeat.com             |
17276893|us100#  |Meet Samsung's launches at IFA 2020 - Somag News                                                    |2020-09-03 19:05:00|www.somagnews.com               |
17276946|oil#    |Stewardship pact gives Wyo more say on national forests - Casper, WY Oil City News                  |2020-09-03 19:02:16|oilcity.news                    |
17276924|oil#    |Fire at oil storage facility kills 2 in Pakistan's port city  WTOP                                  |2020-09-03 18:56:39|wtop.com                        |
17276810|oil#    |Fire at oil storage facility kills 2 in Pakistan's port city                                        |2020-09-03 18:56:27|www.startribune.com             |
17277066|oil#    |Some global energy trends cloud Arctic oil development                                              |2020-09-03 18:54:50|www.thearcticsounder.com        |
17276966|jap225# |China's EU charm offensive spoiled by Czech speaker's Taiwan visit                                  |2020-09-03 18:52:00|asia.nikkei.com                 |
17277059|oil#    |Taylor Energy Can't Duck Responsibility for Oil Rig Cleanup                                         |2020-09-03 18:46:08|news.bloomberglaw.com           |
17276816|oil#    |Oil-indexed gas could be competitive in late 2020                                                   |2020-09-03 18:44:34|www.argusmedia.com              |
17277154|btcusd  |Tax Implications For Donations Of Bitcoin                                                           |2020-09-03 18:43:00|www.forbes.com                  |
17276796|btcusd  |Tax Implications for Donations of Bitcoin                                                           |2020-09-03 18:43:00|www.forbes.com                  |
17276915|oil#    |US sanctions UAE, Chinese firms for involvement in Iranian petchem, oil sales - S&P Global          |2020-09-03 18:39:00|www.spglobal.com                |
17276742|iotausd |AVIXA: EMEA Pro AV Industry Drops to $65B in 2020, Recover Starting in 2021 - Commercial Integrator |2020-09-03 18:38:47|www.commercialintegrator.com    |
17276757|us100#  |100 more COVID cases reported at SUNY Oneonta, total now 389 as in-person activities remain suspende|2020-09-03 18:36:00|www.msn.com                     |
17277005|us100#  |SUNY Oneonta ends in-person classes, sends students home for semester as COVID cases grow to nearly |2020-09-03 18:36:00|www.msn.com                     |
17276747|us100#  |Sri Lanka : India offers Sri Lanka US$ 100 million LOC for three solar power projects               |2020-09-03 18:33:00|www.colombopage.com             |
17276908|btcusd  |Mind the gap: Bitcoin price charts now hint at drop below $10K                                      |2020-09-03 18:32:00|cointelegraph.com               |
17277040|btcusd  |3rd Bitcoin SV Hackathon Finalists Announced to Compete for USD $100,000                            |2020-09-03 18:27:52|aithority.com                   |
17276940|oil#    |Turtle Recovery: Studying turtles on the Kalamazoo River 10 years after Enbridge oil spill - Great L|2020-09-03 18:19:08|www.greatlakesnow.org           |
17276793|usdcad  |USD/CAD Daily Forecast - Canadian Dollar Finds Itself Under Pressure                                |2020-09-03 18:18:42|www.fxempire.com                |
17277249|german30|Mid-Day Market Update: Dow Tumbles Over 500 Points; Fulgent Genetics Shares Jump                    |2020-09-03 18:13:27|www.benzinga.com                |
17276942|oil#    |Nigeria "no longer in the business of fixing" fuel prices, oil minister says                        |2020-09-03 18:10:00|www.reuters.com                 |
17276591|xauusd  |Gold Price Analysis: XAU/USD drops to one-week lows, a test of $1900 on the cards                   |2020-09-03 18:04:00|www.fxstreet.com                |
17276929|btcusd  |Bitcoin News Roundup for Sept. 3, 2020 - CoinDesk                                                   |2020-09-03 18:00:38|www.coindesk.com                |
